STATE,AGE.REFP,SEX.REFP,AGE.SPOUSE,SEX.SPOUSE,NUM.CHILD,SALARY,EDU.FATHER,EDU.MOTHER,RACE.SPOUSE,RELIGION.SPOUSE,RACE.REFP,RELIGION.REFP
28,65,2,0,0,0,0,0,0,0,0,2,6
28,40,2,0,0,0,0,0,0,0,0,2,6
13,47,1,43,2,1,52000,6,4,2,14,2,14
28,25,2,0,0,0,34000,0,0,0,0,2,6
17,66,2,0,0,0,0,0,0,0,0,2,6
24,63,2,0,0,0,9999999,0,0,0,0,2,6
17,49,2,0,0,0,65000,0,0,0,0,2,6
24,36,1,38,2,2,126000,4,3,2,6,2,6
6,50,1,42,2,1,0,7,6,2,14,2,14
6,24,1,26,2,0,0,0,0,1,2,2,99
6,24,1,22,2,1,0,6,4,2,6,7,6
42,101,2,0,0,0,0,0,0,0,0,2,14
13,72,2,0,0,0,0,0,0,0,0,2,1
13,54,2,0,0,0,40000,0,0,0,0,2,15
13,54,2,0,0,0,0,0,0,0,0,2,1
13,45,2,0,0,1,0,0,0,0,0,2,14
13,39,1,0,0,0,0,0,0,0,0,2,15
13,37,2,0,0,1,34000,0,0,0,0,2,1
13,32,1,0,0,0,0,0,0,0,0,2,99
13,29,2,0,0,0,0,0,0,0,0,2,14
13,24,2,0,0,0,0,0,0,0,0,2,14
20,23,1,0,0,0,1300,0,0,0,0,2,15
13,35,2,0,0,6,0,0,0,0,0,2,14
12,74,2,0,0,0,0,0,0,0,0,2,6
12,67,1,0,0,0,0,0,0,0,0,2,6
48,58,1,0,0,0,0,0,0,0,0,2,6
48,64,1,0,0,0,0,0,0,0,0,2,6
48,67,2,0,0,0,0,0,0,0,0,2,30
48,44,1,43,2,3,0,5,5,2,6,2,6
48,40,1,46,2,0,0,4,7,2,4,2,1
48,30,2,0,0,2,0,0,0,0,0,2,1
48,47,1,49,2,2,0,99,2,2,15,2,15
51,67,1,66,2,0,0,4,4,2,14,2,14
51,38,1,38,2,2,0,6,7,2,15,2,15
13,40,2,0,0,1,0,0,0,0,0,2,11
13,25,2,0,0,1,0,0,0,0,0,2,11
13,25,1,0,0,0,0,0,0,0,0,2,6
13,65,1,61,2,0,0,99,99,2,6,2,30
13,43,2,0,0,1,0,0,0,0,0,2,30
13,30,1,0,0,0,0,0,0,0,0,2,1
13,34,2,0,0,1,0,0,0,0,0,2,15
24,31,1,28,2,0,0,4,2,2,15,2,15
28,71,2,0,0,0,0,0,0,0,0,2,6
1,54,2,0,0,0,0,0,0,0,0,2,6
28,36,2,0,0,2,0,0,0,0,0,2,6
13,30,2,0,0,0,9999999,0,0,0,0,2,14
28,40,1,31,2,3,0,6,4,2,6,2,6
1,39,1,34,2,3,0,3,6,2,6,2,6
28,66,2,0,0,1,0,0,0,0,0,2,6
28,49,2,0,0,0,0,0,0,0,0,2,6
28,47,2,0,0,2,0,0,0,0,0,2,1
28,42,1,0,0,0,0,0,0,0,0,2,6
28,30,2,0,0,2,0,0,0,0,0,2,6
48,28,2,0,0,0,0,0,0,0,0,2,1
28,25,1,24,2,3,0,3,3,2,6,2,6
28,37,1,32,2,1,0,2,4,2,6,2,6
24,56,2,0,0,0,0,0,0,0,0,2,6
24,24,2,0,0,2,0,0,0,0,0,2,1
24,33,1,0,0,0,0,0,0,0,0,2,99
24,31,2,0,0,2,0,0,0,0,0,2,1
17,55,2,0,0,0,9999999,0,0,0,0,2,99
17,25,1,0,0,0,0,0,0,0,0,2,6
17,34,1,0,0,2,0,0,0,0,0,2,1
17,39,2,0,0,1,0,0,0,0,0,2,6
18,35,1,36,2,1,0,4,2,2,1,2,1
39,61,2,0,0,0,0,0,0,0,0,2,6
39,57,2,0,0,0,0,0,0,0,0,2,6
39,49,2,0,0,0,0,0,0,0,0,2,6
39,35,2,0,0,0,0,0,0,0,0,2,6
39,35,2,0,0,3,0,0,0,0,0,2,6
39,32,2,0,0,4,0,0,0,0,0,2,14
39,29,1,0,0,0,0,0,0,0,0,2,14
39,27,1,0,0,0,0,0,0,0,0,2,14
39,27,1,0,0,0,0,0,0,0,0,2,14
39,22,2,0,0,0,0,0,0,0,0,2,6
39,28,2,0,0,3,0,0,0,0,0,2,1
39,43,2,0,0,5,0,0,0,0,0,2,14
39,28,2,0,0,0,0,0,0,0,0,2,6
39,25,2,0,0,0,0,0,0,0,0,2,15
48,75,2,0,0,0,0,0,0,0,0,2,6
48,67,1,64,2,0,0,3,8,2,6,2,6
48,44,2,0,0,0,72500,0,0,0,0,2,6
48,40,1,0,0,2,0,0,0,0,0,2,14
48,35,1,31,2,4,60000,4,4,1,6,2,6
48,29,2,0,0,0,60000,0,0,0,0,2,14
48,62,2,0,0,0,0,0,0,0,0,2,6
48,59,1,58,2,0,0,1,2,2,15,2,6
37,63,1,0,0,0,0,0,0,0,0,2,6
37,32,1,26,2,0,0,6,5,2,6,2,6
37,64,2,0,0,0,0,0,0,0,0,2,1
42,61,2,0,0,0,0,0,0,0,0,2,6
42,33,2,0,0,2,0,0,0,0,0,2,99
42,29,2,0,0,1,20300,0,0,0,0,2,17
42,44,1,42,2,1,70000,7,4,2,1,2,1
42,65,2,0,0,0,0,0,0,0,0,2,14
42,61,2,0,0,0,0,0,0,0,0,2,4
42,54,2,0,0,0,52000,0,0,0,0,2,14
24,35,1,999,2,0,37000,6,4,2,14,2,14
42,31,2,0,0,1,0,0,0,0,0,2,17
42,27,1,0,0,0,0,0,0,0,0,2,14
42,24,1,0,0,0,0,0,0,0,0,2,14
42,64,1,55,2,0,0,3,4,2,99,2,99
42,64,1,35,2,2,0,7,6,2,14,1,99
10,60,1,0,0,0,0,0,0,0,0,2,10
10,64,2,0,0,1,0,0,0,0,0,2,10
42,58,1,0,0,0,0,0,0,0,0,2,17
42,53,1,61,2,0,0,4,4,2,14,2,14
42,59,2,0,0,0,200,0,0,0,0,2,15
42,57,2,0,0,0,0,0,0,0,0,2,14
42,56,2,0,0,0,0,0,0,0,0,2,10
42,35,2,0,0,1,0,0,0,0,0,2,15
42,28,2,0,0,0,0,0,0,0,0,2,15
6,27,1,0,0,1,0,0,0,0,0,2,15
42,22,2,0,0,0,0,0,0,0,0,2,14
42,57,2,0,0,0,0,0,0,0,0,2,6
42,29,2,0,0,3,0,0,0,0,0,2,15
29,61,2,0,0,0,0,0,0,0,0,2,6
29,30,2,0,0,2,0,0,0,0,0,2,6
29,23,2,0,0,1,0,0,0,0,0,2,1
29,26,1,24,2,1,0,4,4,2,14,2,1
29,25,2,0,0,0,0,0,0,0,0,2,6
29,65,1,67,2,0,0,3,3,2,6,2,4
29,54,1,46,2,0,0,1,6,2,6,2,1
29,70,1,61,2,0,0,99,99,7,6,7,6
29,66,1,61,2,0,0,99,99,2,11,2,11
29,62,1,56,2,0,0,4,4,2,1,2,1
27,45,1,0,0,1,0,0,0,0,0,2,1
48,43,2,0,0,0,0,0,0,0,0,2,6
29,41,2,0,0,1,0,0,0,0,0,2,99
29,39,2,0,0,1,0,0,0,0,0,2,6
29,39,1,0,0,0,0,0,0,0,0,2,6
29,38,1,36,2,3,0,3,3,2,15,2,15
29,35,1,0,0,2,0,0,0,0,0,2,6
29,33,1,0,0,2,0,0,0,0,0,2,99
29,33,1,23,2,3,0,4,6,1,2,2,6
29,32,2,0,0,0,0,0,0,0,0,2,20
29,29,2,0,0,0,0,0,0,0,0,2,11
48,24,2,0,0,1,0,0,0,0,0,2,6
29,22,2,0,0,0,0,0,0,0,0,2,1
29,20,1,0,0,0,0,0,0,0,0,2,1
29,34,1,0,0,0,300,0,0,0,0,2,1
12,42,1,0,0,3,0,0,0,0,0,7,1
29,32,2,0,0,4,1600,0,0,0,0,2,99
29,34,1,36,2,2,0,6,4,2,20,2,1
48,60,1,0,0,0,0,0,0,0,0,2,6
48,25,2,0,0,2,0,0,0,0,0,2,15
48,37,2,0,0,4,0,0,0,0,0,2,6
48,38,1,0,0,5,0,0,0,0,0,2,14
18,58,1,0,0,0,0,0,0,0,0,2,13
18,57,2,0,0,1,0,0,0,0,0,2,1
18,54,2,0,0,0,0,0,0,0,0,2,1
18,41,2,0,0,1,0,0,0,0,0,2,1
18,40,1,0,0,0,0,0,0,0,0,2,14
18,37,1,0,0,1,0,0,0,0,0,2,1
18,35,2,0,0,0,0,0,0,0,0,2,14
24,34,1,0,0,0,9999999,0,0,0,0,2,2
18,23,1,0,0,0,0,0,0,0,0,2,14
18,39,2,0,0,4,0,0,0,0,0,2,6
18,20,2,0,0,0,0,0,0,0,0,2,14
18,40,2,0,0,4,0,0,0,0,0,2,1
18,46,1,38,2,2,0,6,99,2,99,2,99
18,47,1,44,2,0,0,7,4,2,6,2,6
39,59,1,41,2,3,400,4,4,1,21,2,6
36,89,2,0,0,0,0,0,0,0,0,2,6
36,69,2,0,0,0,0,0,0,0,0,2,13
36,65,1,67,2,0,0,2,4,2,6,2,6
36,62,2,0,0,1,0,0,0,0,0,2,6
36,61,1,62,2,0,0,99,99,2,6,2,6
36,58,1,55,2,0,75000,4,3,2,1,2,3
36,56,1,0,0,0,0,0,0,0,0,2,13
36,51,2,0,0,0,0,0,0,0,0,2,6
13,43,1,0,0,2,0,0,0,0,0,2,15
36,47,1,0,0,0,0,0,0,0,0,2,1
36,40,1,39,2,0,0,6,4,2,1,2,1
13,38,1,0,0,0,0,0,0,0,0,2,14
36,49,2,0,0,0,0,0,0,0,0,2,4
36,34,1,31,2,2,68000,4,4,2,14,2,1
36,33,1,0,0,0,0,0,0,0,0,2,1
37,32,1,35,2,1,0,4,4,2,6,2,6
36,30,2,0,0,3,0,0,0,0,0,2,1
36,19,2,0,0,0,0,0,0,0,0,2,14
36,46,1,44,2,0,45000,4,4,2,6,2,6
37,37,1,31,2,3,0,4,7,2,14,2,14
13,40,1,0,0,2,58000,0,0,0,0,2,1
36,40,1,0,0,0,0,0,0,0,0,2,1
36,35,2,0,0,3,0,0,0,0,0,2,6
36,34,2,0,0,2,0,0,0,0,0,2,99
36,33,2,0,0,1,0,0,0,0,0,2,6
36,31,2,0,0,1,0,0,0,0,0,2,14
36,30,2,0,0,2,0,0,0,0,0,2,1
36,27,2,0,0,2,0,0,0,0,0,2,1
12,28,2,0,0,4,0,0,0,0,0,2,14
37,26,1,27,1,0,0,0,0,9,99,2,15
36,39,1,39,2,2,0,4,6,2,1,2,1
36,35,1,42,2,1,0,4,4,1,1,2,1
37,52,1,45,2,0,0,7,6,2,6,2,6
13,32,1,36,2,3,0,4,7,2,99,2,99
36,55,1,59,2,3,0,99,99,2,11,2,11
13,44,1,42,2,2,0,2,8,2,1,2,6
37,52,1,56,2,0,0,4,4,2,10,2,10
45,64,2,0,0,0,0,0,0,0,0,2,10
45,62,2,0,0,0,0,0,0,0,0,2,10
45,61,1,0,0,0,0,0,0,0,0,2,10
45,31,2,0,0,4,0,0,0,0,0,2,14
45,59,1,51,2,0,750,4,3,2,10,2,10
45,27,2,0,0,1,0,0,0,0,0,2,14
45,53,2,0,0,0,0,0,0,0,0,2,6
45,58,1,33,2,2,0,4,4,2,99,2,99
45,47,1,44,2,1,0,4,3,2,10,2,10
45,54,1,34,2,8,0,3,3,2,1,2,1
45,61,1,55,2,1,0,4,6,2,10,2,10
45,58,1,54,2,0,9999999,99,99,2,30,2,10
45,57,2,0,0,1,0,0,0,0,0,2,10
45,54,2,0,0,0,0,0,0,0,0,2,10
45,37,2,0,0,0,0,0,0,0,0,2,15
45,29,1,0,0,0,0,0,0,0,0,2,99
45,25,2,0,0,0,0,0,0,0,0,2,14
53,89,2,0,0,0,0,0,0,0,0,2,6
53,63,2,0,0,0,0,0,0,0,0,2,6
53,62,1,0,0,0,0,0,0,0,0,2,99
6,44,2,0,0,1,0,0,0,0,0,2,6
53,45,1,0,0,1,0,0,0,0,0,2,14
6,38,2,0,0,2,0,0,0,0,0,2,15
6,40,2,0,0,0,0,0,0,0,0,2,14
6,31,2,0,0,0,0,0,0,0,0,2,4
22,52,1,50,2,2,0,4,4,7,4,7,4
6,35,1,35,2,3,0,99,6,2,1,2,1
6,48,1,54,2,0,0,4,4,2,4,2,4
42,60,2,0,0,0,0,0,0,0,0,2,1
42,57,2,0,0,0,900,0,0,0,0,2,6
42,40,1,46,2,3,0,4,4,2,15,2,15
42,34,1,34,2,1,0,99,4,2,14,2,99
40,19,2,0,0,0,1500,0,0,0,0,2,1
42,39,2,0,0,5,0,0,0,0,0,2,17
37,65,1,60,2,0,0,99,99,2,6,2,6
37,60,1,0,0,0,0,0,0,0,0,2,6
37,44,1,38,2,1,0,7,4,2,30,2,30
37,42,1,43,2,2,0,5,6,2,6,2,1
37,30,2,0,0,0,0,0,0,0,0,2,6
37,43,1,0,0,0,0,0,0,0,0,2,11
37,23,2,0,0,1,0,0,0,0,0,2,6
37,36,1,34,2,3,0,3,6,2,6,2,6
37,21,2,0,0,4,0,0,0,0,0,2,1
47,64,2,0,0,0,0,0,0,0,0,2,15
45,54,1,50,2,1,105000,99,99,2,14,2,14
37,52,1,50,2,1,9999999,6,6,2,15,2,15
34,46,1,44,2,2,0,4,6,2,10,2,8
47,46,2,0,0,0,0,0,0,0,0,2,15
12,42,1,34,2,1,70000,99,6,2,6,2,1
12,40,2,0,0,2,0,0,0,0,0,2,14
47,36,1,0,0,0,0,0,0,0,0,2,14
47,28,1,0,0,1,0,0,0,0,0,2,1
37,26,1,0,0,0,800,0,0,0,0,2,14
37,24,2,0,0,1,0,0,0,0,0,2,12
51,23,1,0,0,0,0,0,0,0,0,2,1
51,70,1,68,2,0,0,2,2,2,8,2,8
51,40,1,39,2,2,0,4,4,2,8,2,1
12,37,2,0,0,1,0,0,0,0,0,2,1
12,21,1,20,2,2,0,2,6,9,14,2,0
47,30,2,0,0,2,0,0,0,0,0,1,99
47,37,1,40,2,1,0,6,6,2,1,2,1
11,63,2,0,0,0,0,0,0,0,0,2,10
24,72,1,71,2,0,0,4,2,2,30,2,30
37,41,1,41,2,2,180000,6,8,2,14,2,14
37,63,1,57,2,0,85000,4,4,2,14,1,14
11,32,2,0,0,0,59000,0,0,0,0,2,1
37,29,2,0,0,0,0,0,0,0,0,2,6
37,22,2,0,0,0,0,0,0,0,0,2,1
37,52,1,53,2,0,0,4,2,1,10,2,6
48,73,1,61,2,0,0,5,4,2,6,2,4
48,69,2,0,0,0,0,0,0,0,0,2,4
48,25,1,0,0,1,0,0,0,0,0,2,15
48,44,2,0,0,1,43000,0,0,0,0,2,1
48,38,1,0,0,1,0,0,0,0,0,2,1
5,39,1,40,2,2,75000,8,8,9,31,9,31
48,42,2,0,0,1,0,0,0,0,0,2,4
48,41,1,41,2,3,65000,6,6,2,14,2,14
45,77,2,0,0,0,0,0,0,0,0,2,6
45,60,1,56,2,0,72000,4,4,2,6,2,6
45,55,2,0,0,0,0,0,0,0,0,2,14
45,51,1,61,2,0,9999999,4,4,2,6,2,10
45,28,2,0,0,2,0,0,0,0,0,2,1
45,27,1,0,0,0,33000,0,0,0,0,2,99
45,64,2,0,0,0,0,0,0,0,0,2,10
45,36,1,0,0,0,60000,0,0,0,0,2,6
45,35,2,0,0,2,0,0,0,0,0,2,6
45,62,1,66,2,0,0,6,4,2,6,2,6
45,61,1,57,2,0,0,6,4,2,11,2,11
28,49,1,51,2,1,0,6,4,2,6,2,6
28,27,2,0,0,0,0,0,0,0,0,2,6
28,53,2,0,0,0,0,0,0,0,0,2,6
29,49,2,0,0,0,0,0,0,0,0,2,1
29,35,2,0,0,0,0,0,0,0,0,2,99
29,31,2,53,2,3,0,4,4,2,6,2,6
29,29,1,0,0,0,0,0,0,0,0,2,14
29,22,2,0,0,4,0,0,0,0,0,2,14
29,29,2,0,0,1,0,0,0,0,0,2,14
22,63,2,0,0,0,0,0,0,0,0,2,6
22,59,1,58,2,0,2000,2,4,2,6,2,6
22,41,1,0,0,1,0,0,0,0,0,2,1
22,28,2,0,0,0,45000,0,0,0,0,2,15
22,24,2,0,0,0,0,0,0,0,0,2,15
29,32,1,30,2,2,0,2,2,2,6,2,6
22,68,1,60,2,0,0,4,6,2,6,2,6
22,59,2,0,0,1,0,0,0,0,0,2,4
22,42,2,0,0,1,0,0,0,0,0,2,6
22,40,1,38,2,1,55000,99,5,2,6,2,6
48,35,1,0,0,0,50000,0,0,0,0,2,6
22,29,2,0,0,2,0,0,0,0,0,2,4
48,65,2,0,0,0,0,0,0,0,0,2,6
22,36,1,0,0,0,1100,0,0,0,0,2,6
48,38,1,38,2,3,0,6,4,2,6,2,6
22,31,2,0,0,1,0,0,0,0,0,2,4
48,42,1,35,2,2,0,99,4,2,6,2,6
6,60,2,0,0,0,0,0,0,0,0,2,15
13,58,2,0,0,0,0,0,0,0,0,2,10
51,32,1,0,0,0,0,0,0,0,0,2,99
12,28,2,0,0,0,0,0,0,0,0,2,1
13,26,1,0,0,0,0,0,0,0,0,2,10
26,62,1,59,2,0,0,4,5,2,6,2,6
26,63,2,0,0,0,0,0,0,0,0,2,14
26,54,2,0,0,0,0,0,0,0,0,2,6
26,52,2,0,0,0,0,0,0,0,0,2,6
26,45,2,0,0,1,0,0,0,0,0,2,6
26,39,2,0,0,0,0,0,0,0,0,2,6
26,31,2,0,0,2,0,0,0,0,0,2,6
26,31,2,0,0,3,0,0,0,0,0,2,14
26,30,1,0,0,0,0,0,0,0,0,2,14
26,27,2,0,0,1,0,0,0,0,0,2,6
28,27,2,0,0,0,0,0,0,0,0,2,14
26,27,2,0,0,0,0,0,0,0,0,2,6
26,23,2,0,0,0,0,0,0,0,0,2,14
1,35,2,0,0,3,0,0,0,0,0,2,6
26,28,1,29,2,1,0,4,4,2,6,2,6
18,29,2,0,0,5,0,0,0,0,0,2,6
6,38,1,0,0,0,0,0,0,0,0,2,6
4,25,1,0,0,0,0,0,0,0,0,2,6
6,61,1,61,2,0,0,99,3,2,6,2,6
8,33,2,0,0,2,0,0,0,0,0,1,99
6,42,1,35,2,2,0,4,4,1,15,1,1
22,67,1,64,2,0,0,99,4,2,4,2,4
22,55,2,0,0,1,0,0,0,0,0,2,14
22,38,1,34,2,0,125000,99,6,2,99,2,4
48,39,2,0,0,2,0,0,0,0,0,1,6
42,34,2,0,0,0,0,0,0,0,0,2,6
48,55,1,0,0,0,107000,0,0,0,0,2,13
6,39,2,0,0,1,0,0,0,0,0,9,1
55,38,1,0,0,0,42000,0,0,0,0,2,99
48,31,1,32,2,1,0,2,7,2,15,2,15
13,25,1,23,2,2,6000,99,5,1,1,2,1
39,53,2,0,0,0,158000,0,0,0,0,1,4
48,63,1,61,2,0,0,4,6,2,15,2,1
48,42,1,31,2,2,0,99,7,2,15,2,15
13,53,2,0,0,0,0,0,0,0,0,2,6
13,31,1,30,2,4,0,6,4,2,14,2,15
13,49,2,0,0,2,0,0,0,0,0,2,6
13,41,1,45,2,0,0,99,4,2,14,2,17
13,35,2,0,0,5,0,0,0,0,0,2,99
13,33,1,0,0,2,0,0,0,0,0,2,14
13,41,1,36,2,3,0,4,4,2,1,2,14
13,29,2,0,0,1,0,0,0,0,0,2,14
13,28,1,31,2,4,0,4,3,2,14,2,99
13,41,1,29,2,2,0,2,7,2,1,5,14
13,65,2,0,0,0,575,0,0,0,0,2,6
13,57,1,62,2,1,0,4,4,2,6,2,6
13,53,1,55,2,0,0,0,0,2,6,2,6
13,38,1,36,2,3,0,4,4,2,1,2,1
13,49,2,0,0,1,0,0,0,0,0,2,6
13,27,2,0,0,2,0,0,0,0,0,2,15
42,26,1,0,0,0,0,0,0,0,0,2,18
13,25,2,0,0,2,0,0,0,0,0,2,15
13,19,1,0,0,0,0,0,0,0,0,2,1
13,69,1,68,2,0,0,4,4,2,6,2,6
13,55,1,53,2,0,0,1,1,2,6,2,15
13,55,2,0,0,0,0,0,0,0,0,2,6
13,45,2,0,0,1,55000,0,0,0,0,2,6
13,37,1,36,2,3,0,99,6,2,1,2,1
13,31,1,29,2,2,0,5,6,2,15,2,1
51,57,2,0,0,0,0,0,0,0,0,2,6
51,32,2,0,0,1,42000,0,0,0,0,2,1
51,28,2,0,0,0,40000,0,0,0,0,2,6
48,57,2,0,0,0,0,0,0,0,0,2,15
45,36,1,0,0,0,0,0,0,0,0,2,11
45,35,1,0,0,1,0,0,0,0,0,2,15
47,33,1,32,2,2,0,4,4,2,6,2,19
6,35,2,0,0,3,0,0,0,0,0,2,15
45,66,1,56,2,0,0,99,1,2,6,2,6
42,63,1,0,0,0,0,0,0,0,0,2,6
6,67,1,0,0,0,0,0,0,0,0,2,6
6,62,2,0,0,0,0,0,0,0,0,2,6
6,60,2,0,0,0,0,0,0,0,0,2,6
6,59,2,0,0,0,0,0,0,0,0,2,6
6,56,1,54,2,0,4200,7,7,5,4,2,13
6,38,2,0,0,5,0,0,0,0,0,2,15
32,33,2,0,0,0,0,0,0,0,0,2,15
6,21,1,0,0,0,0,0,0,0,0,2,14
6,40,1,0,0,0,0,0,0,0,0,2,1
6,23,1,21,2,2,0,4,4,2,17,2,1
6,65,2,0,0,0,0,0,0,0,0,2,15
6,39,1,30,2,2,0,2,6,1,15,2,17
6,42,1,43,2,0,9999998,2,99,2,1,2,99
4,44,2,0,0,0,0,0,0,0,0,2,1
6,26,2,0,0,0,0,0,0,0,0,2,6
45,25,2,28,2,0,0,4,6,2,15,2,15
4,22,1,0,0,0,0,0,0,0,0,5,1
6,21,2,0,0,0,0,0,0,0,0,2,14
34,73,2,0,0,0,0,0,0,0,0,2,11
34,61,2,0,0,0,0,0,0,0,0,2,11
37,48,2,0,0,0,0,0,0,0,0,2,11
34,74,1,71,2,0,0,1,3,2,11,2,6
34,45,1,44,2,1,0,7,6,2,11,2,11
11,80,2,0,0,0,0,0,0,0,0,2,4
48,52,2,0,0,0,0,0,0,0,0,2,6
48,43,1,0,0,0,0,0,0,0,0,2,6
48,41,1,0,0,2,0,0,0,0,0,2,2
48,39,2,0,0,2,0,0,0,0,0,2,6
48,36,1,55,2,0,0,4,4,2,6,2,1
48,34,1,46,2,3,9999998,99,6,2,6,2,6
48,31,1,0,0,1,91000,0,0,0,0,2,3
48,30,1,0,0,0,0,0,0,0,0,2,14
48,68,2,0,0,0,0,0,0,0,0,2,6
48,64,1,0,0,0,106000,0,0,0,0,2,6
48,61,1,0,0,0,0,0,0,0,0,2,6
48,56,2,0,0,0,250,0,0,0,0,2,6
48,42,2,0,0,0,61000,0,0,0,0,2,15
42,62,2,0,0,0,0,0,0,0,0,2,11
42,39,1,30,2,2,0,0,0,9,99,2,14
42,34,2,0,0,1,0,0,0,0,0,2,14
42,38,2,0,0,1,0,0,0,0,0,2,13
42,19,2,0,0,0,0,0,0,0,0,2,1
37,71,2,0,0,0,0,0,0,0,0,2,6
37,53,1,52,2,0,0,4,6,2,6,2,6
37,47,2,0,0,0,21000,0,0,0,0,2,6
37,41,1,0,0,0,0,0,0,0,0,2,6
37,34,2,0,0,2,0,0,0,0,0,2,6
37,32,2,34,2,1,0,6,6,2,15,2,15
37,32,1,0,0,0,0,0,0,0,0,2,10
37,31,2,0,0,0,0,0,0,0,0,2,14
13,28,1,0,0,1,0,0,0,0,0,2,1
37,47,1,48,2,0,0,2,2,2,10,2,10
37,47,1,51,2,1,0,4,2,2,6,2,6
48,58,1,55,2,0,0,99,6,2,6,2,10
48,31,1,32,2,0,110000,7,6,1,10,2,15
17,80,2,0,0,0,0,0,0,0,0,2,6
17,54,2,0,0,1,4000,0,0,0,0,2,6
17,52,2,0,0,0,0,0,0,0,0,2,14
29,49,1,46,2,0,0,4,6,2,6,2,6
18,59,2,0,0,0,0,0,0,0,0,2,6
18,52,1,49,2,1,0,4,4,2,6,2,6
18,51,2,0,0,1,0,0,0,0,0,2,6
18,41,1,0,0,0,0,0,0,0,0,2,14
18,40,2,0,0,2,0,0,0,0,0,2,14
18,36,2,0,0,1,0,0,0,0,0,2,1
32,36,1,0,0,0,0,0,0,0,0,2,1
18,33,2,0,0,4,0,0,0,0,0,2,6
18,34,2,0,0,0,0,0,0,0,0,2,14
18,31,1,29,2,2,0,4,4,2,14,2,99
18,27,2,0,0,1,0,0,0,0,0,2,1
18,26,1,0,0,0,0,0,0,0,0,2,14
18,22,2,0,0,2,0,0,0,0,0,2,14
18,39,2,0,0,5,0,0,0,0,0,2,14
18,31,1,37,2,6,0,6,2,2,14,2,14
51,65,2,0,0,0,0,0,0,0,0,2,6
45,63,1,63,2,0,0,2,4,2,10,2,6
45,60,2,0,0,0,0,0,0,0,0,2,6
51,39,1,50,2,0,0,5,7,2,6,2,6
51,37,1,0,0,0,0,0,0,0,0,2,14
45,37,2,0,0,3,0,0,0,0,0,2,6
45,36,2,0,0,2,0,0,0,0,0,2,6
45,34,1,35,2,2,70000,5,5,2,15,2,15
45,34,1,33,2,1,57000,4,4,2,15,2,6
51,34,2,0,0,0,59000,0,0,0,0,2,6
45,32,2,0,0,2,0,0,0,0,0,2,6
51,32,1,29,2,3,0,7,5,2,14,2,14
45,56,1,53,2,0,0,3,3,2,6,2,6
45,29,1,0,0,0,0,0,0,0,0,2,10
45,60,1,59,2,0,0,2,2,2,6,2,6
28,63,2,0,0,0,0,0,0,0,0,2,1
28,58,2,0,0,0,0,0,0,0,0,2,6
28,37,1,37,2,3,0,2,4,2,6,2,6
28,50,1,0,0,0,0,0,0,0,0,2,6
47,32,1,0,0,0,0,0,0,0,0,2,1
28,24,2,0,0,0,0,0,0,0,0,2,14
12,27,2,37,2,0,0,7,7,2,1,2,1
28,45,2,0,0,2,0,0,0,0,0,2,6
27,30,2,0,0,1,0,0,0,0,0,2,6
28,41,2,0,0,1,0,0,0,0,0,2,6
27,29,1,29,2,2,0,5,6,2,99,2,1
12,44,1,0,0,0,0,0,0,0,0,2,14
28,25,2,0,0,2,0,0,0,0,0,2,1
28,44,1,42,2,2,0,6,3,2,6,2,6
28,47,1,45,2,0,0,7,4,2,15,2,15
28,66,1,66,2,0,0,3,2,2,1,2,1
28,56,2,0,0,1,0,0,0,0,0,2,6
28,63,2,0,0,0,0,0,0,0,0,2,8
28,45,2,0,0,1,0,0,0,0,0,2,15
28,42,2,0,0,1,0,0,0,0,0,2,6
28,25,2,0,0,3,0,0,0,0,0,2,99
28,22,1,29,2,1,0,3,4,2,6,2,6
28,62,2,0,0,0,0,0,0,0,0,2,6
22,37,1,35,2,1,98000,7,7,2,10,2,6
28,34,2,0,0,0,29000,0,0,0,0,2,6
34,24,2,0,0,0,65000,0,0,0,0,2,14
18,43,2,0,0,0,0,0,0,0,0,2,6
1,62,1,0,0,0,0,0,0,0,0,2,6
36,63,1,67,2,0,0,0,0,1,8,2,8
1,74,2,0,0,0,0,0,0,0,0,2,6
1,48,1,45,2,1,0,0,0,9,6,2,6
1,45,1,35,2,0,0,4,4,2,6,2,6
1,40,2,0,0,0,0,0,0,0,0,2,6
1,40,2,0,0,2,0,0,0,0,0,2,6
1,25,1,0,0,0,0,0,0,0,0,2,14
1,25,2,0,0,1,0,0,0,0,0,2,6
1,50,2,0,0,1,0,0,0,0,0,2,6
1,43,1,41,2,0,0,5,3,2,11,2,11
1,43,1,44,2,0,0,6,7,2,9,2,9
1,23,1,25,2,2,0,3,4,2,6,2,6
1,29,2,0,0,2,0,0,0,0,0,2,6
1,27,2,0,0,0,110000,0,0,0,0,2,6
1,39,1,0,0,0,0,0,0,0,0,2,6
1,38,1,0,0,0,0,0,0,0,0,2,6
1,35,1,37,2,3,0,2,2,2,6,2,6
1,33,2,0,0,2,0,0,0,0,0,2,6
1,30,1,0,0,1,0,0,0,0,0,2,6
1,28,1,26,2,1,0,0,4,2,6,2,6
1,58,1,57,2,0,150000,4,2,2,6,2,6
1,41,1,41,2,2,9999999,4,4,2,14,2,14
1,32,2,0,0,3,20000,0,0,0,0,2,30
1,20,1,0,0,0,0,0,0,0,0,3,14
45,28,1,28,2,1,0,7,7,2,15,2,15
